CustomerID,Gender,Location,Tenure_Months,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Date,Offline_Spend,Online_Spend,Month,Coupon_Code,Discount_pct,Tenure_Category,Price_Category,Cluster_Before,Cluster_after
15311.0,0,Chicago,40.0,34778.0,2019-08-05,GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,1.0,31.35,6.0,0,0.18,8/5/2019,1500.0,2016.04,8,SALE20,20.0,4,2,1,1
17075.0,0,California,24.0,42217.0,2019-10-31,GGOEGAEB084517,BLM Sweatshirt,Apparel,3.5,8.4,6.0,1,0.18,10/31/2019,2000.0,1251.87,10,SALE10,10.0,3,2,1,1
17999.0,0,New Jersey,30.0,25027.0,2019-04-07,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.5,0,0.1,4/7/2019,2500.0,2719.46,4,ELEC10,10.0,1,1,0,0
13680.0,1,Washington DC,34.0,34470.0,2019-08-02,GGOEGOAB021499,Metal Texture Roller Pen,Office,1.0,6.96,6.0,1,0.1,8/2/2019,1500.0,2155.96,8,OFF20,20.0,1,2,1,1
14505.0,0,California,8.0,27788.0,2019-05-11,GGOEYOCR078099,YouTube Spiral Journal with Pen,Notebooks & Journals,1.0,6.99,7.25,1,0.05,5/11/2019,3000.0,1801.66,5,NJ20,20.0,2,2,1,1
16725.0,0,Chicago,48.0,30182.0,2019-06-12,GGOEAAAL081113,Android Men's Pep Rally Short Sleeve Tee Navy,Apparel,1.0,11.19,6.0,0,0.18,6/12/2019,3000.0,2321.52,6,SALE30,30.0,4,2,1,1
15356.0,0,California,32.0,22894.0,2019-03-15,GGOEGFKQ020399,Google Laptop and Cell Phone Stickers,Office,3.0,1.59,6.5,0,0.1,3/15/2019,2000.0,1684.18,3,OFF30,30.0,1,2,1,1
17094.0,1,Chicago,35.0,39747.0,2019-10-04,GGOEGAAH034015,Google Men's Vintage Badge Tee Sage,Apparel,1.0,5.7,6.0,0,0.18,10/4/2019,3000.0,2411.39,10,SALE10,10.0,1,2,1,1
18136.0,1,Chicago,28.0,40691.0,2019-10-14,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1.0,19.99,6.0,0,0.18,10/14/2019,3500.0,2114.35,10,EXTRA10,10.0,1,2,1,1
17511.0,0,Chicago,25.0,45671.0,2019-12-05,GGOEGOCL087799,Google Large Standard Journal Navy,Office,3.5,13.04,7.25,0,0.1,12/5/2019,3500.0,2973.53,12,OFF30,30.0,1,2,1,1
17001.0,0,California,18.0,40943.0,2019-10-17,GGOEGOXQ016399,Badge Holder,Office,3.5,1.99,6.0,0,0.1,10/17/2019,2500.0,1783.56,10,OFF10,10.0,3,2,1,1
12668.0,0,California,32.0,45192.0,2019-11-30,GGOEGGOA017399,Maze Pen,Office,3.5,0.99,6.0,2,0.1,11/30/2019,3000.0,1661.61,11,OFF20,20.0,1,2,1,1
17337.0,0,California,44.0,46955.0,2019-12-15,GGOENEBQ086499,Nest Cam IQ - USA,Nest,2.0,202.84,6.5,0,0.05,12/15/2019,4000.0,3577.45,12,NE30,30.0,4,0,0,0
16665.0,0,Chicago,31.0,27699.0,2019-05-10,GGOEGAQB036013,Google Women's Fleece Hoodie,Apparel,1.0,55.99,6.0,2,0.18,5/10/2019,3000.0,1942.13,5,SALE20,20.0,1,3,1,1
12626.0,0,California,30.0,43156.0,2019-11-11,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,1,0.1,11/11/2019,3500.0,2643.34,11,ELEC20,20.0,1,1,0,0
15311.0,0,Chicago,40.0,37986.0,2019-09-12,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,7.25,2,0.1,9/12/2019,3000.0,1117.36,9,ELEC30,30.0,4,1,0,0
13408.0,1,Chicago,30.0,30245.0,2019-06-12,GGOEGAXR065128,Google Toddler Short Sleeve Tee Red,Apparel,1.0,13.59,6.0,0,0.18,6/12/2019,3000.0,2321.52,6,SALE30,30.0,1,2,1,1
18219.0,0,New York,32.0,21969.0,2019-03-04,GGOEGAEJ030716,Google Men's 3/4 Sleeve Raglan Henley Grey,Apparel,1.0,24.99,6.5,0,0.18,3/4/2019,4000.0,642.34,3,SALE30,30.0,1,2,1,1
15503.0,0,New York,45.0,27116.0,2019-05-03,GGOEGAWQ062948,Google Baby Essentials Set,Apparel,1.0,27.19,6.0,0,0.18,5/3/2019,3000.0,2406.31,5,SALE20,20.0,4,2,1,1
16367.0,1,California,20.0,27408.0,2019-05-06,GGOEYFKQ020699,YouTube Custom Decals,Office,1.0,1.99,6.0,0,0.1,5/6/2019,3000.0,2100.89,5,OFF20,20.0,3,2,1,1
15503.0,0,New York,45.0,27147.0,2019-05-03,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,2,0.1,5/3/2019,3000.0,2406.31,5,ELEC20,20.0,4,1,0,0
13198.0,1,California,50.0,41580.0,2019-10-24,GGOEGAAJ032617,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,4.75,6.0,0,0.18,10/24/2019,3500.0,2330.24,10,SALE10,10.0,0,2,1,1
13451.0,1,California,12.0,35390.0,2019-08-11,GGOEGAAB033814,Google Men's Vintage Badge Tee Black,Apparel,1.0,7.6,7.25,1,0.18,8/11/2019,3000.0,2563.83,8,SALE20,20.0,2,2,1,1
16725.0,0,Chicago,48.0,20023.0,2019-02-09,GGOEGBJR018199,Reusable Shopping Bag,Bags,3.5,3.5,6.5,0,0.18,2/9/2019,3000.0,2659.34,2,AIO20,20.0,4,2,1,1
13174.0,1,Chicago,25.0,21833.0,2019-03-03,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.5,1,0.1,3/3/2019,4000.0,2066.29,3,ELEC30,30.0,1,1,0,0
18037.0,1,New Jersey,46.0,27861.0,2019-05-12,GGOEGFKQ020799,Google Doodle Decal,Office,1.0,2.39,6.5,2,0.1,5/12/2019,3000.0,2113.63,5,OFF20,20.0,4,2,1,1
17230.0,1,California,29.0,29638.0,2019-06-05,GGOEGAAJ032616,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1.0,15.19,6.0,0,0.18,6/5/2019,3500.0,3202.1,6,SALE30,30.0,1,2,1,1
17567.0,0,California,9.0,18886.0,2019-01-26,GGOEGAAQ010414,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,3.5,14.02,7.25,2,0.18,1/26/2019,1000.0,937.58,1,SALE10,10.0,2,2,1,1
15601.0,0,Chicago,46.0,34694.0,2019-08-04,GGOEGAEJ031313,Google Tri-blend Hoodie Grey,Apparel,1.0,31.99,6.0,0,0.18,8/4/2019,1500.0,2688.98,8,SALE20,20.0,4,2,1,1
12841.0,0,California,19.0,38752.0,2019-09-22,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,0,0.1,9/22/2019,2500.0,1895.73,9,ELEC30,30.0,3,1,0,0
18077.0,1,Chicago,34.0,31616.0,2019-06-30,GGOEGBRJ037399,Google Rucksack,Bags,1.0,69.99,6.0,0,0.18,6/30/2019,1500.0,1070.66,6,AIO30,30.0,1,3,1,1
13113.0,1,New Jersey,44.0,42235.0,2019-10-31,GGOEGOAQ020099,Four Color Retractable Pen,Office,3.5,2.39,7.25,0,0.1,10/31/2019,2000.0,1251.87,10,OFF10,10.0,4,2,1,1
17884.0,0,Chicago,37.0,45788.0,2019-12-05,GGOEGAEC090714,Google Tee Blue,Apparel,1.0,22.41,6.0,0,0.18,12/5/2019,3500.0,2973.53,12,SALE30,30.0,4,2,1,1
14307.0,0,California,28.0,17007.0,2019-01-04,GGOEGOLC014299,Google Metallic Notebook Set,Office,3.0,4.94,7.25,2,0.1,1/4/2019,4500.0,2928.55,1,OFF10,10.0,1,2,1,1
13656.0,1,Chicago,44.0,34139.0,2019-07-31,GGOEGAAJ057015,Google Men's Short Sleeve Performance Badge Tee Charcoal,Apparel,1.0,13.2,6.0,2,0.18,7/31/2019,1500.0,985.28,7,SALE10,10.0,4,2,1,1
15574.0,0,New York,5.0,19008.0,2019-01-27,GGOEAFKQ020599,Android Sticker Sheet Ultra Removable,Office,3.5,3.08,6.5,2,0.1,1/27/2019,1000.0,687.86,1,OFF10,10.0,5,2,1,1
15998.0,0,New York,16.0,27608.0,2019-05-09,GGOEGOBC078699,Google Luggage Tag,Fun,3.0,7.19,6.5,2,0.18,5/9/2019,3000.0,1771.32,5,SALE20,20.0,3,2,1,1
14298.0,1,Chicago,41.0,34638.0,2019-08-04,GGOEYOCR077799,YouTube Hard Cover Journal,Notebooks & Journals,3.5,11.99,7.25,0,0.05,8/4/2019,1500.0,2688.98,8,NJ20,20.0,4,2,1,1
14606.0,0,Chicago,33.0,37945.0,2019-09-11,GGOEGALP034313,Google Women's Vintage Hero Tee Lavender,Apparel,3.5,7.6,7.25,2,0.18,9/11/2019,3000.0,1683.99,9,SALE30,30.0,1,2,1,1
18198.0,0,Chicago,29.0,46397.0,2019-12-11,GGOENEBQ086799,Nest Thermostat E - USA,Nest,1.0,100.91,6.5,1,0.05,12/11/2019,4000.0,1612.93,12,NE30,30.0,1,1,0,0
14210.0,0,New York,18.0,33025.0,2019-07-18,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,0,0.1,7/18/2019,2000.0,2408.61,7,ELEC10,10.0,3,1,0,0
14270.0,1,New York,6.0,36239.0,2019-08-22,GGOEGAAJ080616,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,15.99,6.0,2,0.18,8/22/2019,2500.0,1172.96,8,SALE20,20.0,5,2,1,1
12841.0,0,California,19.0,20572.0,2019-02-16,GGOEGAQB036014,Google Women's Fleece Hoodie,Apparel,2.0,55.99,6.5,2,0.18,2/16/2019,3000.0,3784.07,2,SALE20,20.0,3,3,1,1
13199.0,1,California,47.0,24355.0,2019-03-29,GGOEGOAA017199,Rubber Grip Ballpoint Pen 4 Pack,Office,3.5,4.99,6.5,1,0.1,3/29/2019,2000.0,1330.54,3,OFF30,30.0,4,2,1,1
14462.0,0,Chicago,42.0,48044.0,2019-12-25,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,3.5,151.88,7.25,2,0.1,12/25/2019,4000.0,1133.7,12,ELEC30,30.0,4,4,0,0
15311.0,0,Chicago,40.0,32739.0,2019-07-15,GGOEGBPB021199,Google Slim Utility Travel Bag,Bags,1.0,10.49,6.0,0,0.18,7/15/2019,2500.0,1616.22,7,AIO10,10.0,4,2,1,1
15044.0,0,California,31.0,27718.0,2019-05-10,GGOEGOAR021999,Color Changing Grip Pen,Office,3.5,1.5,6.0,0,0.1,5/10/2019,3000.0,1942.13,5,OFF20,20.0,1,2,1,1
13102.0,0,New York,10.0,29243.0,2019-05-31,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3.5,119.0,6.0,1,0.1,5/31/2019,1000.0,1010.3,5,ELEC20,20.0,2,1,0,0
16011.0,1,New Jersey,10.0,25187.0,2019-04-10,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,3.5,149.0,6.5,2,0.1,4/10/2019,3000.0,2143.39,4,ELEC10,10.0,2,1,0,0
14030.0,0,California,5.0,25141.0,2019-04-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,6.5,2,0.1,4/9/2019,3000.0,1740.91,4,ELEC10,10.0,5,1,0,0
12577.0,0,New Jersey,10.0,30148.0,2019-06-12,GGOEGAAL010616,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1.0,13.59,7.25,2,0.18,6/12/2019,3000.0,2321.52,6,SALE30,30.0,2,2,1,1
12472.0,0,New Jersey,2.0,21442.0,2019-02-27,GGOEGBFC018799,Electronics Accessory Pouch,Bags,3.5,4.99,6.5,0,0.18,2/27/2019,4000.0,4184.429999999999,2,AIO20,20.0,5,2,1,1
13694.0,0,California,44.0,30944.0,2019-06-21,GGOEGAXJ065528,Google Toddler Short Sleeve T-shirt Grey,Apparel,1.0,9.51,6.0,0,0.18,6/21/2019,3500.0,1473.98,6,SALE30,30.0,4,2,1,1
15503.0,0,New York,45.0,27123.0,2019-05-03,GGOEGAPB057814,Women's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.0,1,0.18,5/3/2019,3000.0,2406.31,5,SALE20,20.0,4,3,1,1
12971.0,0,Washington DC,43.0,25173.0,2019-04-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2.0,119.0,6.5,2,0.1,4/10/2019,3000.0,2143.39,4,ELEC10,10.0,4,1,0,0
17218.0,0,Chicago,31.0,35332.0,2019-08-11,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1.0,199.0,6.0,2,0.05,8/11/2019,3000.0,2563.83,8,NE20,20.0,1,4,0,0
17337.0,0,California,44.0,47025.0,2019-12-15,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,151.88,7.25,0,0.1,12/15/2019,4000.0,3577.45,12,ELEC30,30.0,4,4,0,0
17251.0,1,California,46.0,27175.0,2019-05-03,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,2.0,2.0,6.0,0,0.12,5/3/2019,3000.0,2406.31,5,HOU20,20.0,4,2,1,1
14150.0,1,Chicago,48.0,29505.0,2019-06-03,GGOEGAXL065929,Google Toddler Raglan Shirt Blue Heather/Navy,Apparel,1.0,19.19,6.0,0,0.18,6/3/2019,1000.0,1230.43,6,SALE30,30.0,4,2,1,1
15549.0,0,Chicago,5.0,43369.0,2019-11-14,GGOEGHGT019599,Google Sunglasses,Lifestyle,2.0,2.8,6.0,2,0.18,11/14/2019,4000.0,855.19,11,EXTRA20,20.0,5,2,1,1
16456.0,1,California,47.0,48291.0,2019-12-28,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,151.88,6.5,2,0.1,12/28/2019,4000.0,3246.84,12,ELEC30,30.0,4,4,0,0
13267.0,1,California,46.0,28779.0,2019-05-24,GGOEGHGT019599,Google Sunglasses,Lifestyle,3.5,2.8,7.25,2,0.18,5/24/2019,1000.0,670.51,5,EXTRA20,20.0,4,2,1,1
14755.0,0,New Jersey,50.0,35221.0,2019-08-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,0,0.1,8/10/2019,3000.0,1662.28,8,ELEC20,20.0,0,1,0,0
14741.0,1,California,32.0,28000.0,2019-05-14,GGOEGAAJ080614,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,19.99,7.25,0,0.18,5/14/2019,2500.0,2151.7,5,SALE20,20.0,1,2,1,1
12720.0,0,Chicago,20.0,31348.0,2019-06-27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2.0,149.0,7.25,0,0.1,6/27/2019,1500.0,649.14,6,ELEC30,30.0,3,1,0,0
13458.0,0,California,33.0,32615.0,2019-07-13,GGOEGHPB071610,Google Twill Cap,Apparel,1.0,8.79,6.5,2,0.18,7/13/2019,2500.0,2489.36,7,SALE10,10.0,1,2,1,1
18223.0,1,Washington DC,44.0,37790.0,2019-09-09,GGOEGADB056618,Men's Weatherblock Shell Jacket Black,Apparel,1.0,37.2,6.0,0,0.18,9/9/2019,2500.0,1749.21,9,SALE30,30.0,4,2,1,1
15194.0,1,Chicago,33.0,45396.0,2019-12-02,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,121.3,6.5,1,0.1,12/2/2019,3000.0,1907.19,12,ELEC30,30.0,1,1,0,0
12683.0,1,Chicago,15.0,25467.0,2019-04-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,4/13/2019,3000.0,2872.23,4,ELEC10,10.0,3,1,0,0
16274.0,0,California,43.0,17776.0,2019-01-13,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,122.77,6.5,1,0.1,1/13/2019,5000.0,2449.65,1,ELEC10,10.0,4,1,0,0
12764.0,0,Chicago,25.0,42732.0,2019-11-06,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,11/6/2019,3500.0,2546.6,11,ELEC20,20.0,1,1,0,0
18136.0,1,Chicago,28.0,40688.0,2019-10-14,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,2,0.1,10/14/2019,3500.0,2114.35,10,ELEC10,10.0,1,1,0,0
13782.0,1,New Jersey,17.0,37420.0,2019-09-05,GGOEGAAB033813,Google Men's Vintage Badge Tee Black,Apparel,1.0,9.49,6.0,0,0.18,9/5/2019,2500.0,1201.09,9,SALE30,30.0,3,2,1,1
17341.0,0,New York,13.0,24715.0,2019-04-03,GGOEWAEA083899,Waze Dress Socks,Waze,1.0,7.19,6.5,2,0.18,4/3/2019,2500.0,1748.14,4,WEMP10,10.0,3,2,1,1
15464.0,0,Chicago,40.0,33668.0,2019-07-25,GGOEGCBQ016499,SPF-15 Slim & Slender Lip Balm,Housewares,3.5,1.75,6.0,0,0.12,7/25/2019,2500.0,1169.05,7,HOU10,10.0,4,2,1,1
13506.0,1,New Jersey,30.0,20580.0,2019-02-16,GGOEGGOA017399,Maze Pen,Office,3.5,0.99,6.5,0,0.1,2/16/2019,3000.0,3784.07,2,OFF20,20.0,1,2,1,1
17841.0,1,California,21.0,32980.0,2019-07-17,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,1,0.1,7/17/2019,2000.0,1331.1,7,ELEC10,10.0,3,1,0,0
17259.0,1,Chicago,8.0,22588.0,2019-03-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,1,0.1,3/10/2019,2500.0,1294.22,3,ELEC30,30.0,2,1,0,0
13081.0,0,New York,5.0,34217.0,2019-07-31,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,15.99,7.25,0,0.18,7/31/2019,1500.0,985.28,7,SALE10,10.0,5,2,1,1
14810.0,1,California,21.0,48269.0,2019-12-28,GGOEGDHR086999,Google Thermal Bottle Red,Drinkware,1.0,19.56,7.25,1,0.18,12/28/2019,4000.0,3246.84,12,EXTRA30,30.0,3,2,1,1
17337.0,0,California,44.0,47014.0,2019-12-15,GGOEGAEJ028115,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,3.47,6.5,0,0.18,12/15/2019,4000.0,3577.45,12,SALE30,30.0,4,2,1,1
13174.0,1,Chicago,25.0,21756.0,2019-03-02,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.5,0,0.1,3/2/2019,4000.0,1258.6,3,ELEC30,30.0,1,3,0,0
17062.0,1,Chicago,44.0,30487.0,2019-06-15,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1.0,15.99,6.0,2,0.18,6/15/2019,3000.0,1919.84,6,SALE30,30.0,4,2,1,1
15460.0,0,New York,4.0,32343.0,2019-07-11,GGOEGDHC015299,23 oz Wide Mouth Sport Bottle,Drinkware,3.5,8.79,7.25,0,0.18,7/11/2019,2500.0,1128.09,7,EXTRA10,10.0,5,2,1,1
15984.0,0,California,25.0,22740.0,2019-03-13,GGOEGADB056915,Google Men's Performance Full Zip Jacket Black,Apparel,1.0,67.19,6.5,0,0.18,3/13/2019,2000.0,1498.01,3,SALE30,30.0,1,3,1,1
17722.0,0,Chicago,12.0,38673.0,2019-09-21,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,9/21/2019,2500.0,1098.2,9,ELEC30,30.0,2,1,0,0
12672.0,0,California,43.0,36995.0,2019-08-30,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.0,0,0.1,8/30/2019,3000.0,2223.08,8,ELEC20,20.0,4,1,0,0
15719.0,0,Chicago,16.0,33931.0,2019-07-28,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1.0,149.0,6.0,2,0.1,7/28/2019,2500.0,2425.35,7,ELEC10,10.0,3,1,0,0
13777.0,0,California,7.0,37054.0,2019-08-30,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1.0,24.99,6.0,1,0.18,8/30/2019,3000.0,2223.08,8,EXTRA20,20.0,2,2,1,1
17961.0,0,California,10.0,19293.0,2019-01-31,GGOEGBRJ037399,Google Rucksack,Bags,3.0,72.2,6.5,1,0.18,1/31/2019,1000.0,1380.14,1,AIO10,10.0,2,3,1,1
12647.0,1,New York,28.0,23726.0,2019-03-21,GGOEGFAQ016699,Bottle Opener Clip,Drinkware,3.5,3.5,6.5,0,0.18,3/21/2019,2000.0,2365.81,3,EXTRA30,30.0,1,2,1,1
14587.0,0,Chicago,30.0,36398.0,2019-08-23,GGOEAAWT061753,Android Onesie Gold,Apparel,1.0,19.19,6.0,2,0.18,8/23/2019,2500.0,1901.56,8,SALE20,20.0,1,2,1,1
15339.0,0,Chicago,47.0,41509.0,2019-10-23,GGOEGAEJ028114,Google Women's Short Sleeve Badge Tee Grey,Apparel,1.0,4.08,6.0,2,0.18,10/23/2019,3500.0,1153.81,10,SALE10,10.0,4,2,1,1
13004.0,0,California,37.0,31156.0,2019-06-24,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1.0,119.0,7.25,1,0.1,6/24/2019,3500.0,1975.15,6,ELEC30,30.0,4,1,0,0
16350.0,0,Chicago,31.0,35481.0,2019-08-13,GGOEGAPB058614,Google Women's Yoga Jacket Black,Apparel,1.0,42.0,6.0,0,0.18,8/13/2019,3500.0,1846.18,8,SALE20,20.0,1,2,1,1
15513.0,0,Chicago,21.0,25270.0,2019-04-11,GGOEYAFB073113,YouTube Men's Fleece Hoodie Black,Apparel,1.0,55.99,7.25,2,0.18,4/11/2019,3000.0,804.85,4,SALE10,10.0,3,3,1,1
18118.0,1,Chicago,24.0,20528.0,2019-02-16,GGOEAHPJ004314,Android Stretch Fit Hat M/L,Headgear,1.0,21.99,6.5,2,0.05,2/16/2019,3000.0,3784.07,2,HGEAR20,20.0,3,2,1,1
13093.0,1,California,35.0,34117.0,2019-07-30,GGOEAHPJ004213,Android Stretch Fit Hat S/M,Headgear,1.0,11.0,7.25,2,0.05,7/30/2019,1500.0,478.27,7,HGEAR10,10.0,1,2,1,1
14258.0,0,California,31.0,33887.0,2019-07-27,GGOEGAAJ032714,Google Men's Skater Tee Grey,Apparel,1.0,8.0,6.0,0,0.18,7/27/2019,2500.0,1151.7,7,SALE10,10.0,1,2,1,1
13115.0,0,Chicago,26.0,34327.0,2019-08-01,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,0,0.1,8/1/2019,1500.0,641.12,8,ELEC20,20.0,1,1,0,0
13267.0,1,California,46.0,24171.0,2019-03-27,GGOEAAWT061753,Android Onesie Gold,Apparel,1.0,23.99,6.5,0,0.18,3/27/2019,2000.0,2639.99,3,SALE30,30.0,4,2,1,1
13939.0,1,Chicago,36.0,45844.0,2019-12-06,GGOEGAEH090615,Google Tee Green,Apparel,1.0,17.93,7.25,0,0.18,12/6/2019,3500.0,1957.58,12,SALE30,30.0,1,2,1,1
17105.0,0,New Jersey,38.0,48410.0,2019-12-30,GGOEGAEL091316,Google Crewneck Sweatshirt Navy,Apparel,1.0,42.39,6.5,0,0.18,12/30/2019,4000.0,674.31,12,SALE30,30.0,4,2,1,1
14606.0,0,Chicago,33.0,29094.0,2019-05-29,GGOEGAAB033817,Google Men's Vintage Badge Tee Black,Apparel,1.0,10.63,6.0,2,0.18,5/29/2019,1000.0,670.64,5,SALE20,20.0,1,2,1,1
14878.0,1,New York,12.0,30450.0,2019-06-15,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,0,0.1,6/15/2019,3000.0,1919.84,6,ELEC30,30.0,2,3,0,0
14083.0,1,Chicago,41.0,32252.0,2019-07-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2.0,119.0,6.0,0,0.1,7/10/2019,2500.0,1240.47,7,ELEC10,10.0,4,1,0,0
16402.0,1,Chicago,31.0,21243.0,2019-02-24,GGOEGDWC020199,Engraved Ceramic Google Mug,Drinkware,1.0,8.99,6.5,0,0.18,2/24/2019,3500.0,2280.26,2,EXTRA20,20.0,1,2,1,1
17315.0,0,New York,10.0,39231.0,2019-09-27,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1.0,119.0,6.0,1,0.1,9/27/2019,3000.0,1660.74,9,ELEC30,30.0,2,1,0,0
17368.0,1,Chicago,8.0,41884.0,2019-10-27,GGOEGAEJ028015,Google Women's Short Sleeve Hero Tee Grey,Apparel,1.0,3.4,6.0,2,0.18,10/27/2019,3500.0,3271.55,10,SALE10,10.0,2,2,1,1
12472.0,0,New Jersey,2.0,42098.0,2019-10-30,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1.0,79.0,6.0,2,0.1,10/30/2019,2000.0,780.15,10,ELEC10,10.0,5,3,0,0
15221.0,0,California,7.0,20669.0,2019-02-17,GGOEGAEB084516,BLM Sweatshirt,Apparel,1.0,33.59,6.5,2,0.18,2/17/2019,3000.0,2107.67,2,SALE20,20.0,2,2,1,1
17961.0,0,California,10.0,32428.0,2019-07-12,GGOEGAPB058216,Google Women's Lightweight Microfleece Jacket,Apparel,1.0,41.99,6.0,0,0.18,7/12/2019,2500.0,923.4,7,SALE10,10.0,2,2,1,1
14606.0,0,Chicago,33.0,24500.0,2019-03-30,GGOEAFKQ020499,8 pc Android Sticker Sheet,Office,2.0,1.59,6.5,0,0.1,3/30/2019,2000.0,692.02,3,OFF30,30.0,1,2,1,1
13081.0,0,New York,5.0,34259.0,2019-07-31,GGOEGDHC074099,Google 17oz Stainless Steel Sport Bottle,Drinkware,3.5,18.99,6.0,2,0.18,7/31/2019,1500.0,985.28,7,EXTRA10,10.0,5,2,1,1
17019.0,1,New York,25.0,22631.0,2019-03-11,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,0,0.1,3/11/2019,2500.0,973.15,3,ELEC30,30.0,1,1,0,0
16043.0,0,California,19.0,41993.0,2019-10-28,GGOEGAAJ032613,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,3.5,3.8,6.0,2,0.18,10/28/2019,3500.0,1691.02,10,SALE10,10.0,3,2,1,1
15916.0,0,Chicago,37.0,24814.0,2019-04-04,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,1.0,2.99,7.25,0,0.18,4/4/2019,2500.0,1136.06,4,EXTRA10,10.0,4,2,1,1
14911.0,0,California,34.0,22761.0,2019-03-13,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1.0,149.0,6.5,2,0.1,3/13/2019,2000.0,1498.01,3,ELEC30,30.0,1,1,0,0
