Invoice ID,Unit price,Quantity,Tax 5%,Total,Date,Time,cogs,gross margin percentage,gross income,Rating,Branch_B,Branch_C,City_Naypyitaw,City_Yangon,Customer type_Normal,Gender_Male,Product line_Fashion accessories,Product line_Food and beverages,Product line_Health and beauty,Product line_Home and lifestyle,Product line_Sports and travel,Payment_Credit card,Payment_Ewallet,Quantity_bin,Cluster
743-04-1105,896,9.0,965,965,2019-03-30,14,2.424139509897624,4.761904762,2.4241395098976244,6.0,True,False,False,False,False,True,False,False,True,False,False,False,True,High,1
423-57-2993,856,6.0,825,825,2019-03-27,19,1.079865318608022,4.761904762,1.079865318608022,10.0,True,False,False,False,True,True,False,False,False,False,True,False,True,Medium,1
894-41-5205,339,8.0,634,634,2019-01-19,19,0.1617222862277288,4.761904762,0.1617222862277288,8.3,False,True,True,False,True,False,False,True,False,False,False,True,False,High,0
275-28-0149,549,1.0,99,99,2019-02-25,16,-1.042032015182916,4.761904762,-1.042032015182916,6.0,False,False,False,True,True,True,False,False,False,False,True,False,False,Low,2
101-17-6199,364,7.0,604,604,2019-03-13,19,0.0552963069974211,4.761904762,0.0552963069974212,7.0,False,False,False,True,True,True,False,True,False,False,False,True,False,High,0
423-80-0988,688,1.9999999999999996,321,321,2019-01-30,19,-0.6613166796063319,4.761904762,-0.6613166796063319,6.5,False,True,True,False,True,True,False,False,False,False,True,False,True,Low,2
548-46-9322,308,10.0,691,691,2019-02-20,15,0.3905530950424729,4.761904762,0.390553095042473,5.9,True,False,False,False,True,True,False,True,False,False,False,True,False,High,0
505-02-0892,331,8.0,630,630,2019-02-25,14,0.1408728772095072,4.761904762,0.1408728772095072,5.6,True,False,False,False,False,True,False,False,True,False,False,False,True,High,0
234-65-2137,880,10.0,982,982,2019-01-16,13,2.769436484662516,4.761904762,2.769436484662516,4.8,False,True,True,False,True,True,False,False,False,True,False,False,False,High,1
687-47-8271,920,10.0,988,988,2019-02-08,16,2.914698760609142,4.761904762,2.9146987606091423,8.7,False,False,False,True,True,True,True,False,False,False,False,True,False,High,1
796-32-9050,420,6.0,588,588,2019-01-19,16,0.0003957115293581,4.761904762,0.0003957115293582,6.5,False,False,False,True,True,True,False,True,False,False,False,False,False,Medium,0
105-31-1824,605,7.0,773,773,2019-02-01,15,0.7649879733943057,4.761904762,0.764987973394306,8.5,False,False,False,True,False,True,False,False,False,False,True,True,False,High,1
249-42-3782,610,5.0,640,640,2019-01-03,11,0.1814181418781391,4.761904762,0.1814181418781392,5.5,False,False,False,True,True,True,False,False,True,False,False,False,True,Medium,2
316-55-4634,722,5.0,693,693,2019-01-26,12,0.3958936198934518,4.761904762,0.3958936198934518,9.4,True,False,False,False,False,True,False,True,False,False,False,True,False,Medium,1
733-33-4967,106,8.0,357,357,2019-03-03,19,-0.6015028012753681,4.761904762,-0.6015028012753681,6.3,False,True,True,False,True,True,False,False,False,False,False,False,False,High,0
608-27-6295,444,6.0,597,597,2019-01-19,17,0.041667287577723,4.761904762,0.0416672875777232,9.8,True,False,False,False,False,True,False,False,False,False,False,True,False,Medium,0
414-12-7047,101,8.0,338,338,2019-01-18,12,-0.6377329218644091,4.761904762,-0.637732921864409,8.7,True,False,False,False,True,True,False,True,False,False,False,False,True,High,0
827-26-2100,246,9.0,585,585,2019-03-21,16,-0.0129342384986851,4.761904762,-0.0129342384986851,8.8,False,False,False,True,False,True,False,False,False,True,False,False,True,High,0
175-54-2529,128,8.0,381,381,2019-03-03,17,-0.5563860473342983,4.761904762,-0.5563860473342983,9.6,False,False,False,True,False,True,False,True,False,False,False,True,False,High,0
139-52-2867,133,7.0,333,333,2019-02-13,10,-0.6409372367749965,4.761904762,-0.6409372367749964,4.8,False,True,True,False,True,False,True,False,False,False,False,True,False,High,0
407-63-8975,655,6.0,735,735,2019-03-23,19,0.5797358473635494,4.761904762,0.5797358473635498,4.4,False,False,False,True,True,True,False,True,False,False,False,False,True,Medium,1
342-65-4817,786,3.0,523,523,2019-01-28,16,-0.201604300434068,4.761904762,-0.2016043004340678,9.9,False,True,True,False,False,True,False,False,True,False,False,False,True,Low,2
130-98-8941,555,7.0,741,741,2019-02-09,10,0.6076774733838712,4.761904762,0.6076774733838713,5.7,False,True,True,False,True,True,True,False,False,False,False,False,False,High,1
434-83-9547,293,8.0,589,589,2019-01-23,11,0.0007375051198207,4.761904762,0.0007375051198208,7.7,False,True,True,False,False,True,False,True,False,False,False,False,False,High,0
851-28-6367,55,10.0,325,325,2019-03-23,10,-0.651917355868609,4.761904762,-0.651917355868609,8.0,False,False,False,True,False,True,False,False,False,False,True,False,True,High,0
824-88-3614,251,8.0,541,541,2019-01-25,15,-0.1414486285126414,4.761904762,-0.1414486285126414,5.7,False,True,True,False,True,True,False,False,True,False,False,False,True,High,0
586-25-0848,25,7.0,170,170,2019-03-04,11,-0.9450908080879468,4.761904762,-0.9450908080879468,6.7,False,False,False,True,True,False,False,False,False,False,True,True,False,High,0
895-66-0685,84,3.0,83,83,2019-03-05,19,-1.0824063830563164,4.761904762,-1.0824063830563164,8.0,True,False,False,False,False,True,False,True,False,False,False,False,True,Low,2
305-14-0245,867,8.0,930,930,2019-03-03,19,1.915465198891585,4.761904762,1.9154651988915852,7.5,True,False,False,False,False,False,False,False,False,True,False,False,True,High,1
732-04-5373,373,4.0,396,396,2019-02-08,10,-0.5199850299500263,4.761904762,-0.519985029950026,7.0,True,False,False,False,False,True,False,False,False,True,False,False,False,Low,2
400-60-7251,660,1.0,134,134,2019-02-10,12,-0.9976842968203872,4.761904762,-0.9976842968203872,9.9,False,False,False,True,True,True,False,False,False,True,False,False,True,Low,2
593-65-1552,608,4.0,549,549,2019-01-28,20,-0.1211119098801138,4.761904762,-0.1211119098801137,5.9,False,True,True,False,True,False,False,False,False,True,False,True,False,Low,2
284-34-9626,696,3.0,477,477,2019-02-11,10,-0.3267007545433977,4.761904762,-0.3267007545433977,7.2,True,False,False,False,True,False,False,False,False,True,False,True,False,Low,2
437-58-8131,652,1.9999999999999996,316,316,2019-01-15,13,-0.6859258181196427,4.761904762,-0.6859258181196426,4.6,True,False,False,False,True,False,True,False,False,False,False,False,True,Low,2
286-43-6208,794,9.0,943,943,2019-03-16,19,2.0619237524048306,4.761904762,2.0619237524048306,9.2,False,True,True,False,True,False,False,True,False,False,False,False,False,High,1
641-43-2399,168,4.0,226,226,2019-01-26,20,-0.877501125573958,4.761904762,-0.8775011255739578,5.7,True,False,False,False,True,True,False,False,False,True,False,False,True,Low,2
831-07-6050,233,5.0,346,346,2019-03-19,11,-0.6153881658879132,4.761904762,-0.6153881658879132,9.9,False,False,False,True,True,True,False,False,False,False,False,True,False,Medium,0
556-86-3144,663,1.0,137,137,2019-01-13,19,-0.9967443644466149,4.761904762,-0.9967443644466149,5.0,False,True,True,False,False,False,True,False,False,False,False,False,False,Low,2
848-24-9445,344,1.9999999999999996,176,176,2019-03-26,18,-0.940732939809548,4.761904762,-0.940732939809548,4.9,False,True,True,False,False,True,False,False,True,False,False,False,False,Low,2
856-22-8149,161,1.0,21,21,2019-03-23,10,-1.206092938604988,4.761904762,-1.206092938604988,6.1,False,False,False,True,True,False,False,False,False,True,False,False,True,Low,2
699-01-4164,325,4.0,352,352,2019-03-12,19,-0.6049207371799947,4.761904762,-0.6049207371799945,8.2,False,True,True,False,True,True,False,False,True,False,False,True,False,Low,2
420-11-4919,619,5.0,647,647,2019-02-17,19,0.2108978390555425,4.761904762,0.2108978390555427,5.5,False,True,True,False,False,False,False,True,False,False,False,True,False,Medium,2
606-80-4905,93,6.0,241,241,2019-01-29,10,-0.8232413930880123,4.761904762,-0.8232413930880123,6.8,False,True,True,False,False,False,False,False,False,False,True,True,False,Medium,0
542-41-0513,492,4.0,476,476,2019-03-15,11,-0.3316567616051061,4.761904762,-0.3316567616051061,6.6,True,False,False,False,False,False,False,False,False,False,False,False,False,Low,2
426-39-2418,528,7.0,719,719,2019-01-14,10,0.522442696762248,4.761904762,0.5224426967622481,9.8,False,True,True,False,True,True,False,False,False,False,False,False,False,High,1
875-46-5808,172,10.0,519,519,2019-02-06,14,-0.2075856882671642,4.761904762,-0.2075856882671642,8.7,True,False,False,False,False,True,False,False,True,False,False,False,True,High,0
394-43-4238,80,5.0,185,185,2019-02-15,12,-0.9345379309824128,4.761904762,-0.9345379309824124,5.4,True,False,False,False,False,True,False,False,False,True,False,True,False,Medium,0
749-24-1565,139,9.0,445,445,2019-01-03,12,-0.4285979687000751,4.761904762,-0.4285979687000751,7.9,False,False,False,True,True,False,False,False,True,False,False,False,True,High,0
672-51-8681,579,9.0,853,853,2019-01-04,18,1.2486686280977632,4.761904762,1.2486686280977632,9.7,False,True,True,False,False,False,False,False,False,False,False,True,False,High,1
263-87-5680,201,10.0,559,559,2019-03-18,17,-0.0952210454025681,4.761904762,-0.095221045402568,7.8,False,True,True,False,False,False,False,False,False,True,False,False,True,High,0
573-58-9734,217,3.0,190,190,2019-03-28,13,-0.9248822620518428,4.761904762,-0.9248822620518428,5.1,True,False,False,False,True,False,True,False,False,False,False,False,True,Low,2
817-69-8206,935,9.0,975,975,2019-03-02,19,2.520653475004514,4.761904762,2.520653475004515,6.5,True,False,False,False,True,False,False,False,False,False,False,True,False,High,1
888-02-0338,175,9.0,482,482,2019-01-25,20,-0.3055522761335213,4.761904762,-0.3055522761335212,5.9,False,False,False,True,True,True,False,False,False,False,False,False,True,High,0
677-11-0152,853,9.0,960,960,2019-01-16,18,2.271870465346513,4.761904762,2.2718704653465136,8.8,False,True,True,False,True,False,False,True,False,False,False,False,False,High,1
142-63-6033,843,5.0,750,750,2019-03-20,19,0.6588610635556531,4.761904762,0.6588610635556531,4.9,True,False,False,False,True,True,False,False,False,True,False,False,True,Medium,1
656-16-1063,372,3.0,294,294,2019-01-04,13,-0.7191652447921354,4.761904762,-0.7191652447921354,4.4,True,False,False,False,True,True,False,False,False,False,True,True,False,Low,2
891-58-8335,210,7.0,445,445,2019-03-11,15,-0.4285979687000751,4.761904762,-0.4285979687000751,6.5,True,False,False,False,False,False,False,False,False,False,True,False,False,High,0
802-43-8934,87,1.0,10,10,2019-03-22,15,-1.2360426019692774,4.761904762,-1.2360426019692776,8.3,False,False,False,True,True,True,False,False,False,True,False,True,False,Low,2
560-30-5617,154,5.0,259,259,2019-03-24,18,-0.7850032351550034,4.761904762,-0.7850032351550031,8.5,True,False,False,False,True,False,False,False,False,False,True,False,False,Medium,0
319-74-2561,869,3.0,557,557,2019-02-21,16,-0.1011169848380487,4.761904762,-0.1011169848380487,5.5,False,False,False,True,False,False,False,False,False,False,False,False,False,Low,2
549-03-9315,872,8.0,932,932,2019-02-12,12,1.9284533553291656,4.761904762,1.928453355329166,8.7,True,False,False,False,True,True,True,False,False,False,False,False,True,High,1
790-29-1172,491,3.0,365,365,2019-03-10,18,-0.5792007694976803,4.761904762,-0.5792007694976802,7.9,True,False,False,False,True,False,False,True,False,False,False,True,False,Low,2
239-36-3640,356,6.0,538,538,2019-01-31,13,-0.1516169878289052,4.761904762,-0.1516169878289052,6.1,True,False,False,False,True,True,False,False,False,False,False,False,True,Medium,0
468-01-2051,531,7.0,724,724,2019-03-06,13,0.5424803460031208,4.761904762,0.542480346003121,5.4,True,False,False,False,True,True,False,True,False,False,False,False,True,High,1
389-25-3394,15,5.0,91,91,2019-02-17,18,-1.0618560434297497,4.761904762,-1.0618560434297497,9.4,False,True,True,False,True,True,False,False,False,False,False,False,False,Medium,0
279-62-1445,27,1.0,2,2,2019-02-21,12,-1.2605662920849725,4.761904762,-1.2605662920849725,8.2,False,True,True,False,False,False,True,False,False,False,False,False,False,Low,2
213-72-6612,341,1.9999999999999996,171,171,2019-03-20,15,-0.944578117702253,4.761904762,-0.9445781177022528,6.2,False,False,False,True,True,True,False,True,False,False,False,False,False,Low,2
746-68-6593,789,1.9999999999999996,374,374,2019-01-11,14,-0.5693742037718791,4.761904762,-0.5693742037718791,9.7,False,True,True,False,False,False,False,False,False,False,True,True,False,Low,2
836-82-5858,602,9.0,863,863,2019-01-26,19,1.3532574667793342,4.761904762,1.353257466779334,4.0,True,False,False,False,False,True,False,False,True,False,False,False,True,High,1
583-72-1480,281,4.0,318,318,2019-01-31,16,-0.6807989142627029,4.761904762,-0.6807989142627029,9.7,False,True,True,False,False,True,False,False,False,False,False,False,True,Low,2
466-61-5506,830,6.0,815,815,2019-02-26,10,1.0109084617321826,4.761904762,1.0109084617321826,5.3,True,False,False,False,False,False,False,False,False,False,False,False,False,Medium,1
721-86-6247,546,8.0,790,790,2019-03-11,12,0.8535125133241321,4.761904762,0.8535125133241321,7.4,False,False,False,True,True,False,False,False,False,True,False,False,True,High,1
289-65-5721,738,1.9999999999999996,345,345,2019-01-26,19,-0.6188488259913476,4.761904762,-0.6188488259913475,6.5,True,False,False,False,True,False,True,False,False,False,False,False,False,Low,2
545-46-3100,7,3.0,36,36,2019-03-12,13,-1.178407657777513,4.761904762,-1.178407657777513,8.7,True,False,False,False,False,False,False,False,False,False,False,True,False,Low,2
418-02-5978,767,9.0,931,931,2019-02-11,10,1.919267652585482,4.761904762,1.9192676525854824,8.0,True,False,False,False,True,False,False,False,True,False,False,False,False,High,1
269-04-5750,654,4.0,571,571,2019-02-21,18,-0.0525822949923526,4.761904762,-0.0525822949923525,6.7,True,False,False,False,False,True,True,False,False,False,False,False,False,Low,2
157-13-5295,432,10.0,799,799,2019-03-09,18,0.9049524486887608,4.761904762,0.9049524486887608,6.5,False,False,False,True,False,True,False,False,True,False,False,False,True,High,1
645-78-8093,849,1.9999999999999996,398,398,2019-01-20,18,-0.5182760619977129,4.761904762,-0.5182760619977129,4.1,False,False,False,True,True,False,False,False,False,False,True,False,True,Low,2
211-30-9270,73,5.0,174,174,2019-01-28,15,-0.9422282867678222,4.761904762,-0.942228286767822,4.9,False,True,True,False,True,True,False,False,True,False,False,True,False,Medium,0
755-12-3214,349,5.0,461,461,2019-03-05,17,-0.3695104017488446,4.761904762,-0.3695104017488446,8.6,False,True,True,False,False,False,True,False,False,False,False,True,False,Medium,0
346-84-3103,31,5.0,104,104,2019-03-02,19,-1.0317354832702286,4.761904762,-1.0317354832702286,4.3,True,False,False,False,False,False,False,False,False,False,False,False,False,Medium,0
478-06-7835,819,1.0,187,187,2019-01-11,11,-0.9309490982825548,4.761904762,-0.9309490982825548,4.9,False,False,False,True,True,True,True,False,False,False,False,False,True,Low,2
540-11-4336,157,9.0,468,468,2019-01-11,16,-0.3551550709494133,4.761904762,-0.3551550709494132,5.6,False,False,False,True,True,True,False,True,False,False,False,True,False,High,0
448-81-5016,513,1.9999999999999996,249,249,2019-03-11,12,-0.8034173648411784,4.761904762,-0.8034173648411784,5.8,False,False,False,True,True,True,False,False,True,False,False,True,False,Low,2
142-72-4741,851,1.9999999999999996,400,400,2019-02-28,18,-0.5177633716120189,4.761904762,-0.5177633716120189,6.0,False,True,True,False,False,True,True,False,False,False,False,True,False,Low,2
217-58-1179,539,4.0,505,505,2019-01-05,11,-0.2434740152657425,4.761904762,-0.2434740152657424,4.2,False,False,False,True,False,True,False,False,False,True,False,False,False,Low,2
376-02-8238,861,8.0,928,928,2019-02-02,18,1.894273996282901,4.761904762,1.8942739962829007,8.3,True,False,False,False,True,True,False,False,False,True,False,True,False,High,1
530-90-9855,385,8.0,671,671,2019-01-01,14,0.3124532596217576,4.761904762,0.3124532596217576,5.7,False,False,False,True,False,True,False,False,False,True,False,False,False,High,0
866-05-7563,739,3.0,497,497,2019-02-09,19,-0.2708175025027545,4.761904762,-0.2708175025027543,4.8,True,False,False,False,False,False,False,False,False,False,False,False,False,Low,2
604-70-6476,82,5.0,188,188,2019-01-23,14,-0.930906374083747,4.761904762,-0.9309063740837468,6.8,False,False,False,True,False,True,True,False,False,False,False,False,True,Medium,0
799-71-1548,704,4.0,593,593,2019-01-07,16,0.0140674551478641,4.761904762,0.0140674551478642,8.8,False,False,False,True,False,True,False,False,False,False,False,True,False,Low,2
785-13-7708,645,7.0,795,795,2019-01-14,19,0.8708585380401116,4.761904762,0.8708585380401118,4.2,True,False,False,False,True,True,False,True,False,False,False,True,False,High,1
845-51-0542,375,9.0,709,709,2019-02-02,15,0.4757878716640961,4.761904762,0.4757878716640965,6.4,True,False,False,False,False,True,False,True,False,False,False,False,True,High,0
662-47-5456,261,10.0,641,641,2019-03-17,19,0.1893221186575877,4.761904762,0.1893221186575878,8.4,False,True,True,False,False,True,True,False,False,False,False,True,False,High,0
883-17-4236,41,1.9999999999999996,26,26,2019-03-02,19,-1.191182193221055,4.761904762,-1.191182193221055,7.2,False,True,True,False,True,False,False,False,False,False,True,True,False,Low,2
290-68-2984,147,4.0,204,204,2019-03-16,11,-0.9082625487155964,4.761904762,-0.9082625487155964,5.2,False,False,False,True,True,True,False,False,False,True,False,False,False,Low,2
704-11-6354,508,8.0,760,760,2019-01-06,11,0.6990218104350143,4.761904762,0.6990218104350144,8.9,False,False,False,True,False,True,False,False,False,True,False,False,False,High,1
110-48-7033,232,4.0,273,273,2019-01-29,14,-0.7566770913454113,4.761904762,-0.7566770913454112,9.0,True,False,False,False,False,True,True,False,False,False,False,False,False,Low,2
366-93-0948,576,1.0,105,105,2019-01-31,10,-1.0306673783000329,4.761904762,-1.0306673783000326,9.7,False,False,False,True,False,True,False,False,False,False,False,True,False,Low,2
729-09-9681,173,6.0,327,327,2019-02-05,10,-0.6499520427234488,4.761904762,-0.6499520427234488,8.7,False,False,False,True,False,True,False,False,False,True,False,False,True,Medium,0
151-16-1484,229,4.0,270,270,2019-02-13,12,-0.7630002727689702,4.761904762,-0.7630002727689701,6.5,False,False,False,True,False,True,False,False,False,False,False,False,True,Low,2
380-94-4661,572,4.0,525,525,2019-02-07,13,-0.1872489696346366,4.761904762,-0.1872489696346364,6.9,False,True,True,False,False,True,False,False,False,False,False,True,False,Low,2
850-41-9669,676,9.0,888,888,2019-03-19,13,1.5720480888742374,4.761904762,1.572048088874238,6.2,False,False,False,True,True,False,False,False,False,False,False,False,True,High,1
821-07-3596,67,4.0,102,102,2019-03-07,14,-1.0330172092344636,4.761904762,-1.0330172092344634,5.6,False,True,True,False,True,False,True,False,False,False,False,False,True,Low,2
655-85-5130,291,4.0,322,322,2019-03-13,19,-0.6596077116540187,4.761904762,-0.6596077116540185,5.7,True,False,False,False,False,False,True,False,False,False,False,False,False,Low,2
447-15-7839,130,10.0,465,465,2019-02-09,11,-0.3639562559038265,4.761904762,-0.3639562559038265,4.2,False,False,False,True,False,False,False,False,False,False,True,False,False,High,0
154-74-7179,458,1.0,85,85,2019-02-26,19,-1.081509174881352,4.761904762,-1.081509174881352,7.9,True,False,False,False,True,True,False,False,False,False,True,False,True,Low,2
253-12-6086,910,7.0,894,894,2019-03-12,12,1.6287003764934216,4.761904762,1.628700376493422,8.7,False,False,False,True,False,False,False,False,False,False,True,True,False,High,1
808-65-0703,264,4.0,301,301,2019-03-14,17,-0.7079715047044837,4.761904762,-0.7079715047044836,6.9,False,True,True,False,True,True,False,False,False,True,False,True,False,Low,2
571-94-0759,667,10.0,926,926,2019-01-08,20,1.8730827936742165,4.761904762,1.8730827936742165,9.5,True,False,False,False,False,False,False,True,False,False,False,False,False,High,1
144-51-6085,615,4.0,555,555,2019-01-05,16,-0.1052185079236007,4.761904762,-0.1052185079236005,4.4,False,False,False,True,False,True,False,False,False,True,False,True,False,Low,2
731-14-2199,266,10.0,644,644,2019-01-04,13,0.2042755882403286,4.761904762,0.2042755882403288,7.0,False,False,False,True,False,False,False,False,False,True,False,False,True,High,0
783-09-1637,586,5.0,627,627,2019-03-06,18,0.1263039254160367,4.761904762,0.126303925416037,6.3,True,False,False,False,True,False,False,False,False,False,True,False,True,Medium,2
687-15-1097,112,1.9999999999999996,56,56,2019-01-03,19,-1.133675421625714,4.761904762,-1.133675421625714,9.7,False,True,True,False,False,False,False,False,True,False,False,False,False,Low,2
126-54-1082,118,9.0,411,411,2019-01-07,11,-0.4858911193013768,4.761904762,-0.4858911193013768,8.8,False,False,False,True,False,False,False,False,False,True,False,True,False,High,0
633-91-1052,18,1.9999999999999996,19,19,2019-01-27,15,-1.211348015058351,4.761904762,-1.211348015058351,5.1,False,False,False,True,True,False,False,False,False,True,False,False,False,Low,2
477-24-6490,934,6.0,849,849,2019-02-26,16,1.241875480487318,4.761904762,1.241875480487318,7.9,True,False,False,False,True,False,False,False,True,False,False,False,True,Medium,1
566-19-5475,391,7.0,623,623,2019-01-07,20,0.1204934343781718,4.761904762,0.1204934343781718,6.2,True,False,False,False,True,True,True,False,False,False,False,False,False,High,0
526-86-8552,121,10.0,459,459,2019-01-07,17,-0.3819004194031157,4.761904762,-0.3819004194031156,7.1,False,True,True,False,False,False,False,False,False,True,False,False,False,High,0
376-56-3573,875,4.0,672,672,2019-02-02,13,0.3165547827073092,4.761904762,0.3165547827073093,6.4,False,True,True,False,True,False,True,False,False,False,False,False,True,Low,1
537-72-0426,616,10.0,907,907,2019-03-20,16,1.7188484359779457,4.761904762,1.718848435977946,5.7,False,True,True,False,False,True,True,False,False,False,False,False,False,High,1
828-61-5674,346,10.0,731,731,2019-03-20,19,0.5665767941307375,4.761904762,0.5665767941307378,9.6,False,False,False,True,False,True,False,False,False,False,True,True,False,High,0
136-08-6195,609,8.0,824,824,2019-02-15,17,1.077045521486705,4.761904762,1.0770455214867054,6.4,False,False,False,True,True,False,False,False,False,True,False,True,False,High,1
523-38-0215,279,1.0,46,46,2019-03-06,13,-1.1560629018010176,4.761904762,-1.1560629018010176,7.9,False,True,True,False,True,True,False,False,False,True,False,True,False,Low,2
490-29-1201,51,1.0,5,5,2019-01-06,11,-1.24860351641878,4.761904762,-1.24860351641878,6.5,False,False,False,True,True,False,False,False,False,False,True,False,False,Low,2
667-92-0055,939,6.0,850,850,2019-03-04,15,1.244951622801482,4.761904762,1.244951622801482,8.5,False,False,False,True,False,True,False,False,True,False,False,False,True,Medium,1
565-17-3836,388,4.0,406,406,2019-03-12,14,-0.4994774145222672,4.761904762,-0.499477414522267,9.1,False,False,False,True,False,False,False,False,True,False,False,False,False,Low,2
498-41-1961,580,5.0,619,619,2019-02-20,18,0.1102823508630999,4.761904762,0.1102823508631003,7.6,True,False,False,False,True,True,False,False,True,False,False,False,False,Medium,2
593-95-4461,673,1.0,139,139,2019-03-24,14,-0.9943090851145684,4.761904762,-0.9943090851145684,6.9,False,True,True,False,False,True,False,False,False,True,False,False,False,Low,2
226-71-3580,147,9.0,453,453,2019-01-31,12,-0.4009126878726006,4.761904762,-0.4009126878726005,9.5,False,True,True,False,True,False,False,False,False,False,True,False,False,High,0
283-79-9594,394,7.0,629,629,2019-01-25,13,0.1366431815275319,4.761904762,0.136643181527532,5.2,True,False,False,False,True,False,False,True,False,False,False,True,False,High,0
430-60-3493,873,7.0,880,880,2019-02-03,14,1.5234279506309256,4.761904762,1.5234279506309258,4.2,False,False,False,True,False,False,False,False,False,True,False,False,False,High,1
139-20-0155,313,10.0,695,695,2019-01-24,17,0.4076427745656054,4.761904762,0.4076427745656054,7.0,True,False,False,False,False,True,False,False,False,False,False,True,False,High,0
558-80-4082,194,7.0,414,414,2019-03-14,17,-0.4812341816313233,4.761904762,-0.4812341816313231,6.0,False,True,True,False,True,True,False,False,False,False,False,False,True,High,0
278-97-7759,536,1.0,96,96,2019-02-18,20,-1.0472016432386635,4.761904762,-1.0472016432386635,4.7,False,False,False,True,False,False,False,False,False,False,False,False,False,Low,2
316-68-6352,273,1.9999999999999996,127,127,2019-01-21,10,-1.0034520636594444,4.761904762,-1.0034520636594442,7.1,False,False,False,True,False,False,False,True,False,False,False,False,False,Low,2
585-03-5943,85,10.0,386,386,2019-03-13,11,-0.5404071969801696,4.761904762,-0.5404071969801695,5.9,True,False,False,False,True,True,False,False,True,False,False,False,True,High,0
211-05-0490,431,5.0,520,520,2019-03-03,13,-0.2050222363386943,4.761904762,-0.2050222363386942,7.5,False,True,True,False,False,False,False,False,False,False,False,False,False,Medium,0
727-75-6477,202,4.0,242,242,2019-03-29,14,-0.821276079942852,4.761904762,-0.821276079942852,6.4,False,True,True,False,True,True,False,False,False,False,False,False,False,Low,2
744-02-5987,710,6.0,758,758,2019-01-10,14,0.6950911841446938,4.761904762,0.695091184144694,5.8,False,False,False,True,False,True,False,False,False,True,False,False,True,Medium,1
307-83-9164,515,4.0,487,487,2019-01-25,15,-0.2885907692068123,4.761904762,-0.2885907692068121,4.5,False,False,False,True,False,True,False,False,False,True,False,False,False,Low,2
779-06-0012,808,1.0,183,183,2019-01-19,10,-0.9355633117538004,4.761904762,-0.9355633117538004,7.7,False,True,True,False,False,False,False,False,False,True,False,False,False,Low,2
446-47-6729,938,1.9999999999999996,428,428,2019-01-02,18,-0.4611965323904505,4.761904762,-0.4611965323904504,6.7,False,True,True,False,True,True,True,False,False,False,False,True,False,Low,2
573-10-3877,298,1.0,49,49,2019-03-12,16,-1.1474753378406437,4.761904762,-1.1474753378406437,4.7,True,False,False,False,False,True,False,False,True,False,False,True,False,Low,2
735-06-4124,396,1.0,69,69,2019-02-25,15,-1.1064601069851254,4.761904762,-1.1064601069851254,4.4,False,True,True,False,True,True,False,True,False,False,False,False,False,Low,2
439-54-7422,419,4.0,439,439,2019-03-18,17,-0.4393217426008409,4.761904762,-0.4393217426008408,4.7,False,False,False,True,True,False,False,False,False,False,False,True,False,Low,2
396-90-2219,48,8.0,250,250,2019-02-23,12,-0.8028192260578689,4.761904762,-0.8028192260578688,8.6,True,False,False,False,True,False,False,False,False,False,False,False,False,High,0
411-77-0180,632,7.0,789,789,2019-03-26,20,0.845138570357797,4.761904762,0.8451385703577973,4.3,False,False,False,True,False,True,False,False,False,False,False,False,True,High,1
286-01-5402,311,7.0,553,553,2019-03-30,13,-0.1109862747626578,4.761904762,-0.1109862747626577,9.6,False,False,False,True,True,False,False,False,False,False,True,False,False,High,0
803-17-8013,811,8.0,908,908,2019-02-17,17,1.720642852327875,4.761904762,1.7206428523278747,4.1,False,False,False,True,False,False,False,False,False,True,False,False,False,High,1
512-98-1403,179,3.0,151,151,2019-03-21,10,-0.9747414020605818,4.761904762,-0.9747414020605818,4.7,False,False,False,True,False,False,False,False,False,False,False,False,True,Low,2
848-42-2560,743,1.9999999999999996,347,347,2019-03-05,17,-0.6142346125201019,4.761904762,-0.6142346125201017,7.8,False,False,False,True,True,False,True,False,False,False,False,False,False,Low,2
532-59-7201,721,6.0,764,764,2019-01-31,14,0.7348246890359769,4.761904762,0.734824689035977,5.5,True,False,False,False,False,True,False,False,False,False,True,False,False,Medium,1
181-94-6432,601,1.9999999999999996,291,291,2019-02-05,19,-0.7217286967206052,4.761904762,-0.7217286967206052,9.7,False,True,True,False,False,True,True,False,False,False,False,False,True,Low,2
870-76-1733,39,5.0,119,119,2019-02-01,10,-1.0101597628722738,4.761904762,-1.0101597628722738,4.4,False,False,False,True,False,False,False,True,False,False,False,True,False,Medium,0
423-64-4619,56,9.0,297,297,2019-03-07,13,-0.716217275074395,4.761904762,-0.7162172750743949,5.0,False,False,False,True,False,False,False,False,True,False,False,False,False,High,0
227-07-4446,708,10.0,939,939,2019-02-10,20,2.0238992154658604,4.761904762,2.023899215465861,4.4,False,True,True,False,False,False,False,False,False,False,False,False,False,High,1
174-36-3675,927,1.9999999999999996,424,424,2019-02-14,17,-0.4650417102831552,4.761904762,-0.4650417102831552,5.2,False,True,True,False,False,True,False,True,False,False,False,False,False,Low,2
428-83-5800,111,3.0,98,98,2019-02-09,10,-1.0439546041292684,4.761904762,-1.0439546041292682,7.3,False,True,True,False,False,False,False,True,False,False,False,False,False,Low,2
603-07-0961,672,5.0,660,660,2019-01-10,11,0.2835289770288556,4.761904762,0.2835289770288559,4.9,False,True,True,False,False,True,False,False,False,False,False,False,False,Medium,1
