Gender,Location,Tenure_Months,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status,GST,Offline_Spend,Online_Spend,Month,Discount_pct,Tenure_Category,Price_Category
1,0,47.0,12,1.0,3.25,6.5,0,0.18,4000.0,3246.84,12,30.0,4,2
1,1,46.0,12,1.0,3.25,6.5,0,0.18,4000.0,3434.31,12,30.0,4,2
0,0,44.0,12,2.0,3.25,6.5,2,0.18,4000.0,3434.31,12,30.0,4,2
0,0,44.0,12,1.0,4.07,6.0,2,0.18,4000.0,3434.31,12,30.0,4,2
0,1,50.0,12,1.0,4.07,6.0,0,0.18,4000.0,1612.93,12,30.0,0,2
0,1,50.0,12,1.0,3.25,6.5,1,0.18,4000.0,1612.93,12,30.0,0,2
0,1,4.0,12,3.5,3.19,7.25,0,0.18,4000.0,1612.93,12,30.0,5,2
1,1,6.0,12,1.0,3.25,6.5,0,0.18,4000.0,2904.23,12,30.0,5,2
0,3,24.0,12,1.0,3.25,6.5,1,0.18,4000.0,2904.23,12,30.0,3,2
0,3,30.0,12,3.5,3.19,7.25,2,0.18,4000.0,3100.42,12,30.0,1,2
1,1,39.0,12,1.0,4.07,6.0,0,0.18,4000.0,3100.42,12,30.0,4,2
0,2,40.0,12,3.5,3.25,6.5,2,0.18,3500.0,1957.58,12,30.0,4,2
1,1,6.0,12,3.0,3.25,6.5,2,0.18,3500.0,1957.58,12,30.0,5,2
1,1,6.0,12,3.0,2.85,6.5,1,0.18,3500.0,1957.58,12,30.0,5,2
1,1,6.0,12,3.5,3.19,7.25,2,0.18,3500.0,1957.58,12,30.0,5,2
1,1,36.0,12,1.0,3.25,6.5,0,0.18,3500.0,1957.58,12,30.0,1,2
0,3,29.0,12,3.5,2.85,7.25,0,0.18,3500.0,1957.58,12,30.0,1,2
0,1,26.0,12,3.5,3.25,6.5,0,0.18,3500.0,1957.58,12,30.0,1,2
0,1,26.0,12,1.0,4.07,6.0,2,0.18,3500.0,1957.58,12,30.0,1,2
0,0,50.0,12,1.0,3.57,6.0,1,0.18,3500.0,1957.58,12,30.0,0,2
0,0,50.0,12,2.0,3.57,6.0,2,0.18,3500.0,1957.58,12,30.0,0,2
0,1,33.0,12,1.0,4.07,6.0,2,0.18,4000.0,2058.75,12,30.0,1,2
0,0,11.0,12,1.0,3.25,6.5,2,0.18,4000.0,3116.98,12,30.0,2,2
1,0,49.0,12,2.0,3.25,6.5,0,0.18,4500.0,1658.91,12,30.0,0,2
0,1,22.0,12,1.0,4.07,6.0,2,0.18,4500.0,2309.46,12,30.0,3,2
1,1,33.0,12,1.0,3.57,6.0,2,0.18,3000.0,1907.19,12,30.0,1,2
1,1,33.0,12,1.0,2.85,6.5,0,0.18,3000.0,1907.19,12,30.0,1,2
0,0,13.0,12,1.0,4.07,6.0,1,0.18,3000.0,1907.19,12,30.0,3,2
1,1,29.0,12,1.0,4.07,6.0,2,0.18,3500.0,2481.51,12,30.0,1,2
0,3,30.0,12,3.5,2.8,7.25,0,0.18,3000.0,2358.1,12,30.0,1,2
0,1,42.0,12,2.0,3.25,6.5,2,0.18,3000.0,2358.1,12,30.0,4,2
1,1,35.0,12,3.0,3.25,6.5,2,0.18,4000.0,2546.58,12,30.0,1,2
1,1,27.0,12,1.0,3.57,6.0,2,0.18,3500.0,2011.57,12,30.0,1,2
1,2,8.0,12,1.0,4.07,6.0,0,0.18,3500.0,2011.57,12,30.0,2,2
1,2,8.0,12,1.0,3.57,6.0,0,0.18,3500.0,2011.57,12,30.0,2,2
1,2,8.0,12,1.0,3.57,6.0,0,0.18,3500.0,2011.57,12,30.0,2,2
1,2,8.0,12,1.0,3.57,6.0,2,0.18,3500.0,2011.57,12,30.0,2,2
1,2,8.0,12,3.0,2.85,6.5,0,0.18,3500.0,2011.57,12,30.0,2,2
1,2,8.0,12,2.0,2.85,6.5,0,0.18,3500.0,2011.57,12,30.0,2,2
1,0,43.0,20,1.0,5.7,6.5,0,0.18,4500.0,663.46,12,30.0,4,2
0,1,33.0,20,1.0,7.12,6.0,2,0.18,4500.0,663.46,12,30.0,1,2
0,1,33.0,20,1.0,2.03,6.0,1,0.18,4500.0,663.46,12,30.0,1,2
0,0,27.0,20,1.0,7.12,6.0,2,0.18,4500.0,663.46,12,30.0,1,2
1,3,20.0,20,1.0,7.12,6.0,2,0.18,3500.0,3396.14,12,30.0,3,2
1,3,20.0,20,2.0,2.44,6.5,0,0.18,3500.0,3396.14,12,30.0,3,2
1,1,29.0,20,1.0,7.12,6.0,2,0.18,3500.0,2671.9,12,30.0,1,2
1,1,29.0,20,1.0,2.03,6.0,0,0.18,3500.0,2671.9,12,30.0,1,2
1,1,21.0,20,3.5,5.7,7.25,2,0.18,4500.0,2829.71,12,30.0,3,2
0,3,5.0,20,1.0,15.48,7.25,0,0.18,4500.0,2829.71,12,30.0,5,2
1,1,41.0,20,1.0,19.36,6.0,0,0.18,4500.0,2829.71,12,30.0,4,2
0,2,41.0,20,1.0,2.44,6.5,0,0.18,4000.0,1881.66,12,30.0,4,2
0,0,34.0,20,1.0,5.7,6.5,1,0.18,3500.0,909.19,12,30.0,1,2
0,1,25.0,20,1.0,5.7,6.5,0,0.18,3500.0,2973.53,12,30.0,1,2
0,1,37.0,20,2.0,2.44,6.5,0,0.18,3500.0,2973.53,12,30.0,4,2
0,0,22.0,20,2.0,5.7,6.5,1,0.18,4500.0,2876.39,12,30.0,3,2
0,0,22.0,20,2.0,3.05,6.0,0,0.18,4500.0,2876.39,12,30.0,3,2
0,2,49.0,20,1.0,5.7,6.5,0,0.18,4000.0,3577.45,12,30.0,0,2
0,2,49.0,20,1.0,2.44,6.5,0,0.18,4000.0,3577.45,12,30.0,0,2
0,0,44.0,20,1.0,7.12,6.0,0,0.18,4000.0,3577.45,12,30.0,4,2
0,0,44.0,20,1.0,2.03,6.0,0,0.18,4000.0,3577.45,12,30.0,4,2
0,0,44.0,20,1.0,19.36,6.0,2,0.18,4000.0,3577.45,12,30.0,4,2
0,0,11.0,20,1.0,3.05,6.0,0,0.18,4500.0,3112.73,12,30.0,2,2
1,1,26.0,20,2.0,2.44,6.5,0,0.18,4500.0,3112.73,12,30.0,1,2
0,0,10.0,20,3.5,5.7,7.25,1,0.18,4000.0,3434.31,12,30.0,2,2
0,0,44.0,20,2.0,7.12,6.0,1,0.18,4000.0,3434.31,12,30.0,4,2
0,2,25.0,20,1.0,7.12,6.0,2,0.18,4000.0,1612.93,12,30.0,1,2
0,2,25.0,20,1.0,3.05,6.0,2,0.18,4000.0,1612.93,12,30.0,1,2
1,0,35.0,20,1.0,5.7,6.5,0,0.18,4000.0,1612.93,12,30.0,1,2
0,1,4.0,20,1.0,19.36,6.0,2,0.18,4000.0,1612.93,12,30.0,5,2
0,1,4.0,20,1.0,19.36,6.0,2,0.18,4000.0,1612.93,12,30.0,5,2
0,1,4.0,20,1.0,7.12,6.0,1,0.18,4000.0,1612.93,12,30.0,5,2
0,1,4.0,20,1.0,2.03,6.0,1,0.18,4000.0,1612.93,12,30.0,5,2
0,1,4.0,20,1.0,2.03,6.0,0,0.18,4000.0,1612.93,12,30.0,5,2
0,3,17.0,20,1.0,7.12,6.0,1,0.18,4000.0,1612.93,12,30.0,3,2
0,3,17.0,20,1.0,2.44,6.5,2,0.18,4000.0,1612.93,12,30.0,3,2
0,3,17.0,20,1.0,1.62,6.5,0,0.18,4000.0,1612.93,12,30.0,3,2
0,3,17.0,20,1.0,1.62,6.5,0,0.18,4000.0,1612.93,12,30.0,3,2
0,3,17.0,20,1.0,1.62,6.5,1,0.18,4000.0,1612.93,12,30.0,3,2
0,1,37.0,20,1.0,3.05,6.0,0,0.18,4000.0,2904.23,12,30.0,4,2
1,4,30.0,20,3.5,5.7,7.25,0,0.18,4000.0,3100.42,12,30.0,1,2
0,3,16.0,20,1.0,2.03,6.0,0,0.18,4000.0,3100.42,12,30.0,3,2
1,1,15.0,20,3.5,5.7,7.25,0,0.18,4000.0,3100.42,12,30.0,3,2
0,1,33.0,20,1.0,15.48,6.5,0,0.18,3500.0,1957.58,12,30.0,1,2
0,1,33.0,20,1.0,15.48,6.5,2,0.18,3500.0,1957.58,12,30.0,1,2
0,2,40.0,20,1.0,7.12,6.0,2,0.18,3500.0,1957.58,12,30.0,4,2
0,0,28.0,20,1.0,19.36,6.0,0,0.18,3500.0,1957.58,12,30.0,1,2
0,1,33.0,20,1.0,19.36,6.0,0,0.18,4000.0,2058.75,12,30.0,1,2
0,0,23.0,20,1.0,7.12,6.0,1,0.18,4000.0,3116.98,12,30.0,3,2
0,3,50.0,20,1.0,5.7,6.5,2,0.18,4000.0,3116.98,12,30.0,0,2
0,3,50.0,20,2.0,1.62,6.5,0,0.18,4000.0,3116.98,12,30.0,0,2
0,3,50.0,20,2.0,1.62,6.5,2,0.18,4000.0,3116.98,12,30.0,0,2
1,1,24.0,20,1.0,5.7,7.25,2,0.18,4500.0,1658.91,12,30.0,3,2
1,0,49.0,20,1.0,19.36,6.0,2,0.18,4500.0,1658.91,12,30.0,0,2
0,1,22.0,20,1.0,3.05,6.0,0,0.18,4500.0,2309.46,12,30.0,3,2
1,0,37.0,20,3.0,2.03,6.0,0,0.18,4500.0,2309.46,12,30.0,4,2
0,2,3.0,20,2.0,9.16,6.0,0,0.18,3000.0,1907.19,12,30.0,5,2
0,2,3.0,20,1.0,2.03,6.0,2,0.18,3000.0,1907.19,12,30.0,5,2
1,2,8.0,20,2.0,5.7,6.5,2,0.18,3000.0,1907.19,12,30.0,2,2
1,1,29.0,20,3.0,5.7,6.5,1,0.18,3500.0,2481.51,12,30.0,1,2
1,1,19.0,20,1.0,5.7,6.5,1,0.18,4000.0,3396.87,12,30.0,3,2
1,1,27.0,20,1.0,2.03,6.0,2,0.18,3500.0,2011.57,12,30.0,1,2
0,1,42.0,20,1.0,19.36,6.0,0,0.18,4000.0,1133.7,12,30.0,4,2
0,1,42.0,20,1.0,2.03,6.0,0,0.18,4000.0,1133.7,12,30.0,4,2
1,0,43.0,10,1.0,16.3,6.5,2,0.05,4500.0,663.46,12,30.0,4,2
1,0,43.0,10,3.5,16.3,6.5,0,0.05,4500.0,663.46,12,30.0,4,2
1,0,43.0,10,2.0,16.3,6.5,0,0.05,4500.0,663.46,12,30.0,4,2
1,0,39.0,10,1.0,20.38,6.0,0,0.05,4500.0,663.46,12,30.0,4,2
1,0,39.0,10,1.0,16.3,7.25,0,0.05,4500.0,663.46,12,30.0,4,2
0,1,40.0,10,1.0,20.38,6.0,2,0.05,3500.0,3396.14,12,30.0,4,2
0,1,40.0,10,1.0,20.38,6.0,0,0.05,3500.0,3396.14,12,30.0,4,2
0,1,40.0,10,1.0,16.3,6.5,0,0.05,3500.0,3396.14,12,30.0,4,2
0,2,19.0,10,1.0,16.3,6.5,0,0.05,3500.0,3396.14,12,30.0,3,2
0,2,18.0,10,1.0,20.38,6.0,1,0.05,3500.0,2671.9,12,30.0,3,2
0,2,18.0,10,1.0,20.38,6.0,0,0.05,3500.0,2671.9,12,30.0,3,2
1,1,21.0,10,1.0,16.3,7.25,0,0.05,4500.0,2829.71,12,30.0,3,2
1,0,42.0,10,1.0,16.3,7.25,2,0.05,4500.0,2829.71,12,30.0,4,2
0,0,47.0,10,1.0,16.3,6.5,1,0.05,3500.0,909.19,12,30.0,4,2
0,1,24.0,10,1.0,20.38,6.0,2,0.05,3500.0,909.19,12,30.0,3,2
0,1,33.0,10,1.0,20.38,6.0,0,0.05,3500.0,2973.53,12,30.0,1,2
0,1,4.0,10,1.0,16.3,6.5,1,0.05,4500.0,2876.39,12,30.0,5,2
0,0,44.0,10,1.0,16.3,7.25,0,0.05,4000.0,3577.45,12,30.0,4,2
0,0,44.0,10,1.0,20.38,6.0,2,0.05,4000.0,3577.45,12,30.0,4,2
0,0,44.0,10,1.0,20.38,6.0,1,0.05,4000.0,3577.45,12,30.0,4,2
0,0,44.0,10,3.5,16.3,6.5,2,0.05,4000.0,3577.45,12,30.0,4,2
1,0,47.0,10,1.0,16.3,6.5,0,0.05,4000.0,3246.84,12,30.0,4,2
1,0,25.0,10,1.0,16.3,6.5,2,0.05,4000.0,3434.31,12,30.0,1,2
1,0,25.0,10,1.0,16.3,6.5,0,0.05,4000.0,3434.31,12,30.0,1,2
0,0,11.0,10,1.0,16.3,6.5,0,0.05,4000.0,1612.93,12,30.0,2,2
1,1,27.0,10,1.0,16.3,6.5,0,0.05,4000.0,2904.23,12,30.0,1,2
0,3,24.0,10,1.0,16.3,6.5,1,0.05,4000.0,2904.23,12,30.0,3,2
0,3,24.0,10,1.0,16.3,6.5,1,0.05,4000.0,2904.23,12,30.0,3,2
0,1,17.0,10,1.0,20.38,6.0,2,0.05,4000.0,2904.23,12,30.0,3,2
0,0,50.0,10,3.5,16.3,7.25,0,0.05,4000.0,3100.42,12,30.0,0,2
0,0,50.0,10,1.0,20.38,6.0,0,0.05,4000.0,3100.42,12,30.0,0,2
1,3,43.0,10,1.0,20.38,6.0,0,0.05,4000.0,3100.42,12,30.0,4,2
0,0,21.0,10,1.0,16.3,7.25,2,0.05,3500.0,1957.58,12,30.0,3,2
0,3,29.0,10,2.0,16.3,7.25,2,0.05,3500.0,1957.58,12,30.0,1,2
0,1,33.0,10,1.0,20.38,6.0,0,0.05,4000.0,2058.75,12,30.0,1,2
0,0,11.0,10,1.0,20.38,6.0,0,0.05,4000.0,3116.98,12,30.0,2,2
1,0,49.0,10,1.0,16.3,6.5,2,0.05,4500.0,1658.91,12,30.0,0,2
1,0,49.0,10,1.0,16.3,6.5,0,0.05,4500.0,1658.91,12,30.0,0,2
0,1,48.0,10,1.0,20.38,6.0,0,0.05,4500.0,2309.46,12,30.0,4,2
0,0,28.0,10,1.0,16.3,6.5,1,0.05,4000.0,3749.46,12,30.0,1,2
0,3,30.0,10,2.0,16.3,7.25,2,0.05,3000.0,2358.1,12,30.0,1,2
0,3,30.0,10,2.0,16.3,7.25,0,0.05,3000.0,2358.1,12,30.0,1,2
0,3,30.0,10,1.0,16.3,7.25,2,0.05,3000.0,2358.1,12,30.0,1,2
0,3,30.0,10,1.0,16.3,7.25,0,0.05,3000.0,2358.1,12,30.0,1,2
0,3,30.0,10,1.0,20.38,6.0,0,0.05,3000.0,2358.1,12,30.0,1,2
0,3,30.0,10,1.0,16.3,6.5,1,0.05,3000.0,2358.1,12,30.0,1,2
1,3,34.0,10,1.0,20.38,6.0,0,0.05,3500.0,2011.57,12,30.0,1,2
1,1,14.0,10,1.0,20.38,6.0,0,0.05,4500.0,2199.69,12,30.0,3,2
0,1,42.0,10,1.0,16.3,6.5,0,0.05,4000.0,1133.7,12,30.0,4,2
0,0,5.0,18,2.0,17.93,6.5,0,0.05,4500.0,663.46,12,30.0,5,2
0,1,22.0,18,1.0,4.89,6.5,0,0.05,3500.0,2671.9,12,30.0,3,2
0,1,22.0,18,1.0,5.7,7.25,0,0.05,3500.0,2671.9,12,30.0,3,2
0,1,4.0,18,1.0,22.41,6.0,0,0.05,4500.0,2876.39,12,30.0,5,2
0,0,34.0,18,3.5,17.93,6.5,0,0.05,4500.0,3112.73,12,30.0,1,2
0,1,18.0,18,3.0,17.93,6.5,0,0.05,4500.0,3112.73,12,30.0,3,2
1,1,15.0,18,3.5,17.93,7.25,2,0.05,4000.0,3100.42,12,30.0,3,2
1,1,15.0,18,3.5,17.93,7.25,2,0.05,4000.0,3100.42,12,30.0,3,2
0,3,10.0,18,1.0,17.93,6.5,0,0.05,4500.0,1658.91,12,30.0,2,2
1,0,43.0,14,1.0,100.91,6.5,0,0.05,4500.0,663.46,12,30.0,4,1
1,0,43.0,14,1.0,202.84,6.5,0,0.05,4500.0,663.46,12,30.0,4,0
0,1,33.0,14,1.0,202.84,7.25,0,0.05,4500.0,663.46,12,30.0,1,0
0,1,33.0,14,1.0,100.91,7.25,1,0.05,4500.0,663.46,12,30.0,1,1
0,1,33.0,14,2.0,100.91,7.25,1,0.05,4500.0,663.46,12,30.0,1,1
0,1,33.0,14,2.0,20.39,6.5,2,0.05,4500.0,663.46,12,30.0,1,2
1,1,24.0,14,1.0,246.77499999999998,6.5,0,0.05,4500.0,663.46,12,30.0,3,0
0,0,5.0,14,1.0,202.84,7.25,0,0.05,4500.0,663.46,12,30.0,5,0
0,0,5.0,14,1.0,246.77499999999998,7.25,2,0.05,4500.0,663.46,12,30.0,5,0
0,0,5.0,14,1.0,202.84,7.25,1,0.05,4500.0,663.46,12,30.0,5,0
0,0,5.0,14,1.0,246.77499999999998,6.5,0,0.05,4500.0,663.46,12,30.0,5,0
0,0,5.0,14,1.0,49.95,6.5,0,0.05,4500.0,663.46,12,30.0,5,2
0,0,5.0,14,1.0,100.91,6.5,0,0.05,4500.0,663.46,12,30.0,5,1
0,3,5.0,14,3.5,49.95,6.5,1,0.05,4500.0,663.46,12,30.0,5,2
0,3,5.0,14,1.0,246.77499999999998,7.25,2,0.05,4500.0,663.46,12,30.0,5,0
0,3,5.0,14,1.0,202.84,7.25,0,0.05,4500.0,663.46,12,30.0,5,0
0,3,5.0,14,1.0,100.91,6.5,0,0.05,4500.0,663.46,12,30.0,5,1
0,1,16.0,14,1.0,202.84,6.5,1,0.05,4500.0,663.46,12,30.0,3,0
0,1,16.0,14,1.0,202.84,7.25,0,0.05,4500.0,663.46,12,30.0,3,0
0,1,16.0,14,1.0,246.77499999999998,6.5,2,0.05,4500.0,663.46,12,30.0,3,0
0,1,16.0,14,3.0,49.95,6.5,2,0.05,4500.0,663.46,12,30.0,3,2
0,1,16.0,14,2.0,20.39,6.5,0,0.05,4500.0,663.46,12,30.0,3,2
0,1,16.0,14,1.0,100.91,6.5,2,0.05,4500.0,663.46,12,30.0,3,1
0,1,16.0,14,1.0,202.84,7.25,0,0.05,4500.0,663.46,12,30.0,3,0
0,1,16.0,14,3.5,202.84,7.25,1,0.05,4500.0,663.46,12,30.0,3,0
0,1,16.0,14,1.0,100.91,6.5,2,0.05,4500.0,663.46,12,30.0,3,1
0,1,16.0,14,1.0,100.91,6.5,2,0.05,4500.0,663.46,12,30.0,3,1
0,1,16.0,14,2.0,49.95,6.5,0,0.05,4500.0,663.46,12,30.0,3,2
0,1,16.0,14,2.0,49.95,6.5,2,0.05,4500.0,663.46,12,30.0,3,2
0,1,32.0,14,1.0,100.91,6.5,0,0.05,4500.0,663.46,12,30.0,1,1
0,0,27.0,14,3.0,100.91,6.5,2,0.05,4500.0,663.46,12,30.0,1,1
0,0,27.0,14,1.0,246.77499999999998,7.25,0,0.05,4500.0,663.46,12,30.0,1,0
0,0,27.0,14,1.0,49.95,7.25,2,0.05,4500.0,663.46,12,30.0,1,2
0,0,27.0,14,2.0,20.39,7.25,0,0.05,4500.0,663.46,12,30.0,1,2
1,0,39.0,14,1.0,100.91,7.25,0,0.05,4500.0,663.46,12,30.0,4,1
1,0,39.0,14,1.0,202.84,6.5,0,0.05,4500.0,663.46,12,30.0,4,0
1,0,39.0,14,1.0,246.77499999999998,6.5,0,0.05,4500.0,663.46,12,30.0,4,0
1,0,39.0,14,1.0,202.84,6.5,1,0.05,4500.0,663.46,12,30.0,4,0
1,0,39.0,14,1.0,246.77499999999998,6.5,2,0.05,4500.0,663.46,12,30.0,4,0
1,0,39.0,14,1.0,246.77499999999998,6.5,0,0.05,4500.0,663.46,12,30.0,4,0
1,0,39.0,14,2.0,49.95,6.5,2,0.05,4500.0,663.46,12,30.0,4,2
1,0,39.0,14,2.0,202.84,7.25,0,0.05,4500.0,663.46,12,30.0,4,0
1,0,39.0,14,2.0,100.91,7.25,0,0.05,4500.0,663.46,12,30.0,4,1
1,3,26.0,14,1.0,246.77499999999998,6.5,2,0.05,4500.0,663.46,12,30.0,1,0
1,3,26.0,14,1.0,100.91,6.5,0,0.05,4500.0,663.46,12,30.0,1,1
0,1,40.0,14,2.0,100.91,6.5,1,0.05,3500.0,3396.14,12,30.0,4,1
0,1,40.0,14,1.0,100.91,6.5,0,0.05,3500.0,3396.14,12,30.0,4,1
0,1,40.0,14,2.0,100.91,6.5,0,0.05,3500.0,3396.14,12,30.0,4,1
0,1,40.0,14,1.0,100.91,6.5,0,0.05,3500.0,3396.14,12,30.0,4,1
0,1,40.0,14,1.0,100.91,6.5,0,0.05,3500.0,3396.14,12,30.0,4,1
0,1,40.0,14,1.0,246.77499999999998,6.5,0,0.05,3500.0,3396.14,12,30.0,4,0
0,1,40.0,14,1.0,100.91,6.5,0,0.05,3500.0,3396.14,12,30.0,4,1
0,0,11.0,14,1.0,246.77499999999998,6.5,1,0.05,3500.0,3396.14,12,30.0,2,0
0,1,30.0,14,1.0,246.77499999999998,6.5,1,0.05,3500.0,3396.14,12,30.0,1,0
0,1,30.0,14,1.0,100.91,7.25,2,0.05,3500.0,3396.14,12,30.0,1,1
0,1,30.0,14,2.0,202.84,6.5,0,0.05,3500.0,3396.14,12,30.0,1,0
0,1,30.0,14,1.0,246.77499999999998,6.5,0,0.05,3500.0,3396.14,12,30.0,1,0
0,1,30.0,14,2.0,100.91,6.5,1,0.05,3500.0,3396.14,12,30.0,1,1
0,1,30.0,14,2.0,100.91,6.5,2,0.05,3500.0,3396.14,12,30.0,1,1
0,1,30.0,14,1.0,100.91,6.5,0,0.05,3500.0,3396.14,12,30.0,1,1
1,3,20.0,14,2.0,100.91,6.5,0,0.05,3500.0,3396.14,12,30.0,3,1
1,3,20.0,14,1.0,246.77499999999998,6.5,2,0.05,3500.0,3396.14,12,30.0,3,0
1,3,20.0,14,1.0,202.84,7.25,0,0.05,3500.0,3396.14,12,30.0,3,0
1,3,20.0,14,1.0,246.77499999999998,7.25,0,0.05,3500.0,3396.14,12,30.0,3,0
1,3,20.0,14,1.0,246.77499999999998,6.5,0,0.05,3500.0,3396.14,12,30.0,3,0
0,2,19.0,14,1.0,202.84,6.5,1,0.05,3500.0,3396.14,12,30.0,3,0
0,1,40.0,14,1.0,246.77499999999998,6.5,1,0.05,3500.0,2671.9,12,30.0,4,0
1,3,44.0,14,2.0,100.91,6.5,0,0.05,3500.0,2671.9,12,30.0,4,1
1,3,44.0,14,1.0,246.77499999999998,6.5,2,0.05,3500.0,2671.9,12,30.0,4,0
0,2,18.0,14,1.0,246.77499999999998,6.5,2,0.05,3500.0,2671.9,12,30.0,3,0
0,2,18.0,14,2.0,246.77499999999998,6.5,0,0.05,3500.0,2671.9,12,30.0,3,0
0,2,18.0,14,1.0,100.91,6.5,2,0.05,3500.0,2671.9,12,30.0,3,1
0,2,18.0,14,1.0,100.91,6.5,2,0.05,3500.0,2671.9,12,30.0,3,1
1,0,21.0,14,1.0,246.77499999999998,6.5,0,0.05,3500.0,2671.9,12,30.0,3,0
1,0,21.0,14,1.0,246.77499999999998,6.5,2,0.05,3500.0,2671.9,12,30.0,3,0
0,1,22.0,14,1.0,202.84,6.5,0,0.05,3500.0,2671.9,12,30.0,3,0
0,1,22.0,14,1.0,100.91,6.5,0,0.05,3500.0,2671.9,12,30.0,3,1
0,1,22.0,14,1.0,100.91,6.5,1,0.05,3500.0,2671.9,12,30.0,3,1
0,1,22.0,14,1.0,100.91,6.5,0,0.05,3500.0,2671.9,12,30.0,3,1
0,1,22.0,14,1.0,100.91,6.5,2,0.05,3500.0,2671.9,12,30.0,3,1
0,0,13.0,14,1.0,100.91,6.5,0,0.05,3500.0,2671.9,12,30.0,3,1
1,1,29.0,14,1.0,202.84,6.5,0,0.05,3500.0,2671.9,12,30.0,1,0
1,1,29.0,14,1.0,246.77499999999998,6.5,0,0.05,3500.0,2671.9,12,30.0,1,0
1,1,29.0,14,1.0,202.84,6.5,0,0.05,3500.0,2671.9,12,30.0,1,0
1,1,29.0,14,1.0,100.91,6.5,2,0.05,3500.0,2671.9,12,30.0,1,1
1,1,29.0,14,1.0,202.84,6.5,1,0.05,3500.0,2671.9,12,30.0,1,0
1,1,29.0,14,1.0,246.77499999999998,6.5,2,0.05,3500.0,2671.9,12,30.0,1,0
1,1,29.0,14,1.0,100.91,7.25,0,0.05,3500.0,2671.9,12,30.0,1,1
1,1,29.0,14,1.0,100.91,6.5,0,0.05,3500.0,2671.9,12,30.0,1,1
1,1,29.0,14,2.0,100.91,6.5,0,0.05,3500.0,2671.9,12,30.0,1,1
1,1,29.0,14,1.0,246.77499999999998,6.5,2,0.05,3500.0,2671.9,12,30.0,1,0
0,1,40.0,14,1.0,246.77499999999998,6.5,0,0.05,4500.0,2829.71,12,30.0,4,0
0,1,40.0,14,2.0,49.95,6.5,2,0.05,4500.0,2829.71,12,30.0,4,2
0,1,40.0,14,1.0,202.84,6.5,2,0.05,4500.0,2829.71,12,30.0,4,0
0,1,40.0,14,3.5,49.95,6.5,0,0.05,4500.0,2829.71,12,30.0,4,2
0,1,40.0,14,2.0,100.91,7.25,0,0.05,4500.0,2829.71,12,30.0,4,1
1,1,21.0,14,1.0,100.91,6.5,0,0.05,4500.0,2829.71,12,30.0,3,1
1,1,21.0,14,1.0,202.84,7.25,0,0.05,4500.0,2829.71,12,30.0,3,0
0,2,23.0,14,1.0,246.77499999999998,7.25,1,0.05,4500.0,2829.71,12,30.0,3,0
0,2,23.0,14,1.0,246.77499999999998,6.5,2,0.05,4500.0,2829.71,12,30.0,3,0
0,2,23.0,14,1.0,49.95,6.5,0,0.05,4500.0,2829.71,12,30.0,3,2
0,2,23.0,14,1.0,100.91,6.5,0,0.05,4500.0,2829.71,12,30.0,3,1
0,3,33.0,14,1.0,246.77499999999998,7.25,0,0.05,4500.0,2829.71,12,30.0,1,0
0,3,33.0,14,1.0,202.84,6.5,0,0.05,4500.0,2829.71,12,30.0,1,0
0,3,33.0,14,1.0,246.77499999999998,6.5,0,0.05,4500.0,2829.71,12,30.0,1,0
0,3,33.0,14,1.0,49.95,6.5,0,0.05,4500.0,2829.71,12,30.0,1,2
0,1,15.0,14,1.0,100.91,6.5,0,0.05,4500.0,2829.71,12,30.0,3,1
0,1,15.0,14,1.0,100.91,7.25,2,0.05,4500.0,2829.71,12,30.0,3,1
0,1,15.0,14,2.0,100.91,6.5,0,0.05,4500.0,2829.71,12,30.0,3,1
0,0,28.0,14,1.0,100.91,7.25,0,0.05,4500.0,2829.71,12,30.0,1,1
0,0,28.0,14,2.0,49.95,6.5,2,0.05,4500.0,2829.71,12,30.0,1,2
0,0,7.0,14,2.0,100.91,7.25,1,0.05,4500.0,2829.71,12,30.0,2,1
0,0,7.0,14,1.0,100.91,7.25,0,0.05,4500.0,2829.71,12,30.0,2,1
0,0,7.0,14,1.0,202.84,7.25,0,0.05,4500.0,2829.71,12,30.0,2,0
0,0,7.0,14,1.0,246.77499999999998,7.25,0,0.05,4500.0,2829.71,12,30.0,2,0
0,0,7.0,14,1.0,49.95,7.25,2,0.05,4500.0,2829.71,12,30.0,2,2
0,0,47.0,14,1.0,246.77499999999998,7.25,0,0.05,4500.0,2829.71,12,30.0,4,0
0,0,47.0,14,3.5,49.95,7.25,0,0.05,4500.0,2829.71,12,30.0,4,2
0,2,12.0,14,1.0,100.91,6.5,1,0.05,4500.0,2829.71,12,30.0,2,1
0,2,12.0,14,1.0,246.77499999999998,6.5,0,0.05,4500.0,2829.71,12,30.0,2,0
1,3,24.0,14,1.0,100.91,6.5,2,0.05,4500.0,2829.71,12,30.0,3,1
1,0,42.0,14,1.0,202.84,6.5,2,0.05,4500.0,2829.71,12,30.0,4,0
1,0,42.0,14,1.0,100.91,6.5,1,0.05,4500.0,2829.71,12,30.0,4,1
1,0,42.0,14,1.0,100.91,6.5,0,0.05,4500.0,2829.71,12,30.0,4,1
1,0,42.0,14,1.0,100.91,7.25,0,0.05,4500.0,2829.71,12,30.0,4,1
0,0,25.0,14,2.0,100.91,6.5,0,0.05,4500.0,2829.71,12,30.0,1,1
0,0,25.0,14,1.0,246.77499999999998,7.25,2,0.05,4500.0,2829.71,12,30.0,1,0
